date,prediction,confidence_interval
2025-03-01,101.79590613219752,"[58.480741157015814, 145.11107110737922]"
2025-04-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2025-05-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2025-06-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2025-07-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2025-08-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2025-09-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2025-10-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2025-11-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2025-12-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-01-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-02-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-03-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-04-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-05-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-06-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-07-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-08-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-09-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-10-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-11-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2026-12-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2027-01-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
2027-02-01,82.14175895847823,"[30.250429145643977, 134.0330887713125]"
